State_Name,District_Name,Crop_Year,Season,Crop,Area,Production,Yield,SUBDIVISION,ANNUAL,Jan-Feb,Mar-May,Jun-Sep,Oct-Dec
Kerala,KOLLAM,2006,Summer,Rice,3.0,4.0,1.3333333333333333,KERALA,3420.6,8.6,677.2,2193.8,541.0
Kerala,KOLLAM,2006,Winter,Rice,3879.0,8672.0,2.2356277391080175,KERALA,3420.6,8.6,677.2,2193.8,541.0
Kerala,KOLLAM,2007,Autumn,Rice,1046.0,2478.0,2.369024856596558,KERALA,3489.6,6.1,338.4,2688.5,456.5
Kerala,KOLLAM,2007,Summer,Rice,60.0,97.0,1.6166666666666667,KERALA,3489.6,6.1,338.4,2688.5,456.5
Kerala,KOLLAM,2007,Winter,Rice,2432.0,5413.0,2.2257401315789473,KERALA,3489.6,6.1,338.4,2688.5,456.5
Kerala,KOLLAM,2008,Autumn,Rice,1318.0,2983.0,2.263277693474962,KERALA,2524.5,31.1,406.7,1670.9,415.7
Kerala,KOLLAM,2008,Summer,Rice,118.0,83.0,0.7033898305084746,KERALA,2524.5,31.1,406.7,1670.9,415.7
Kerala,KOLLAM,2008,Winter,Rice,2423.0,5226.0,2.1568303755674783,KERALA,2524.5,31.1,406.7,1670.9,415.7
Kerala,KOLLAM,2009,Autumn,Rice,878.0,2060.0,2.34624145785877,KERALA,2810.6,4.8,323.1,1958.9,523.8
Kerala,KOLLAM,2009,Summer,Rice,104.0,194.0,1.8653846153846154,KERALA,2810.6,4.8,323.1,1958.9,523.8
Kerala,KOLLAM,2009,Winter,Rice,2471.0,5693.0,2.3039255362201536,KERALA,2810.6,4.8,323.1,1958.9,523.8
Kerala,KOLLAM,2010,Autumn,Rice,960.36,2158.51,2.247605064767379,KERALA,3131.8,19.6,360.9,1928.0,823.3
Kerala,KOLLAM,2010,Summer,Rice,80.58,136.73,1.6968230330106726,KERALA,3131.8,19.6,360.9,1928.0,823.3
Kerala,KOLLAM,2010,Winter,Rice,2300.57,4859.45,2.1122808695236395,KERALA,3131.8,19.6,360.9,1928.0,823.3
Kerala,KOLLAM,2011,Autumn,Rice,619.89,1396.29,2.2524802787591347,KERALA,3035.1,66.2,313.5,2209.1,446.3
Kerala,KOLLAM,2011,Summer,Rice,23.85,36.92,1.5480083857442348,KERALA,3035.1,66.2,313.5,2209.1,446.3
Kerala,KOLLAM,2011,Winter,Rice,1453.06,3335.19,2.2952871870397646,KERALA,3035.1,66.2,313.5,2209.1,446.3
Kerala,KOLLAM,2012,Autumn,Rice,171.0,413.0,2.415204678362573,KERALA,2151.1,18.3,287.4,1535.6,309.8
Kerala,KOLLAM,2012,Summer,Rice,145.0,305.0,2.103448275862069,KERALA,2151.1,18.3,287.4,1535.6,309.8
Kerala,KOLLAM,2012,Winter,Rice,1071.0,2210.0,2.0634920634920637,KERALA,2151.1,18.3,287.4,1535.6,309.8
Kerala,KOLLAM,2013,Autumn,Rice,275.0,684.0,2.4872727272727273,KERALA,3255.4,43.9,218.5,2561.2,431.8
Kerala,KOLLAM,2013,Summer,Rice,5.0,5.0,1.0,KERALA,3255.4,43.9,218.5,2561.2,431.8
Kerala,KOLLAM,2013,Winter,Rice,1083.0,2545.0,2.3499538319482918,KERALA,3255.4,43.9,218.5,2561.2,431.8
Kerala,KOLLAM,2014,Autumn,Rice,374.0,941.0,2.516042780748663,KERALA,3046.4,14.9,364.5,2164.8,502.1
Kerala,KOLLAM,2014,Summer,Rice,1.0,2.0,2.0,KERALA,3046.4,14.9,364.5,2164.8,502.1
Kerala,KOLLAM,2014,Winter,Rice,952.0,2207.0,2.31827731092437,KERALA,3046.4,14.9,364.5,2164.8,502.1
Kerala,KOTTAYAM,1998,Autumn,Rice,3277.0,6580.0,2.007934086054318,KERALA,3151.5,8.0,220.8,2263.4,659.3
Kerala,KOTTAYAM,1998,Summer,Rice,3883.0,11030.0,2.8405871748647953,KERALA,3151.5,8.0,220.8,2263.4,659.3
Kerala,KOTTAYAM,1998,Winter,Rice,7233.0,18048.0,2.4952301949398588,KERALA,3151.5,8.0,220.8,2263.4,659.3
Kerala,KOTTAYAM,1999,Autumn,Rice,3405.0,8984.0,2.6384728340675476,KERALA,2914.6,25.5,586.2,1661.9,640.9
Kerala,KOTTAYAM,1999,Summer,Rice,6829.0,19320.0,2.829111143652072,KERALA,2914.6,25.5,586.2,1661.9,640.9
Kerala,KOTTAYAM,1999,Winter,Rice,5588.0,13127.0,2.349141016463851,KERALA,2914.6,25.5,586.2,1661.9,640.9
Kerala,KOTTAYAM,2000,Autumn,Rice,3878.0,7836.0,2.0206291903042803,KERALA,2412.6,69.5,242.3,1739.4,361.5
Kerala,KOTTAYAM,2000,Summer,Rice,7074.0,22409.0,3.1677975685609274,KERALA,2412.6,69.5,242.3,1739.4,361.5
Kerala,KOTTAYAM,2000,Winter,Rice,5725.0,12810.0,2.2375545851528384,KERALA,2412.6,69.5,242.3,1739.4,361.5
Kerala,KOTTAYAM,2001,Autumn,Rice,2057.0,4226.0,2.05444822557122,KERALA,2931.1,44.7,483.7,1892.0,510.7
Kerala,KOTTAYAM,2001,Summer,Rice,5968.0,12824.0,2.148793565683646,KERALA,2931.1,44.7,483.7,1892.0,510.7
Kerala,KOTTAYAM,2001,Winter,Rice,7225.0,17601.0,2.4361245674740486,KERALA,2931.1,44.7,483.7,1892.0,510.7
Kerala,KOTTAYAM,2002,Autumn,Rice,2497.0,6532.0,2.615939126952343,KERALA,2507.4,13.3,483.7,1359.0,651.3
Kerala,KOTTAYAM,2002,Summer,Rice,4806.0,12176.0,2.5334997919267583,KERALA,2507.4,13.3,483.7,1359.0,651.3
Kerala,KOTTAYAM,2002,Winter,Rice,4961.0,12176.0,2.454343882281798,KERALA,2507.4,13.3,483.7,1359.0,651.3
Kerala,KOTTAYAM,2003,Autumn,Rice,2564.0,6823.0,2.6610764430577225,KERALA,2394.9,51.6,307.5,1542.6,493.1
Kerala,KOTTAYAM,2003,Summer,Rice,3720.0,7978.0,2.1446236559139784,KERALA,2394.9,51.6,307.5,1542.6,493.1
Kerala,KOTTAYAM,2003,Winter,Rice,5218.0,11394.0,2.1835952472211577,KERALA,2394.9,51.6,307.5,1542.6,493.1
Kerala,KOTTAYAM,2004,Autumn,Rice,2881.0,8270.0,2.8705310656022216,KERALA,2886.1,10.5,762.0,1669.5,444.0
Kerala,KOTTAYAM,2004,Summer,Rice,3172.0,7291.0,2.298549810844893,KERALA,2886.1,10.5,762.0,1669.5,444.0
Kerala,KOTTAYAM,2004,Winter,Rice,7108.0,17228.0,2.4237478897017444,KERALA,2886.1,10.5,762.0,1669.5,444.0
Kerala,KOTTAYAM,2005,Autumn,Rice,3937.0,9138.0,2.3210566421132843,KERALA,3031.1,26.8,366.0,2157.6,480.7
Kerala,KOTTAYAM,2005,Summer,Rice,2511.0,6300.0,2.5089605734767026,KERALA,3031.1,26.8,366.0,2157.6,480.7
Kerala,KOTTAYAM,2005,Winter,Rice,6109.0,15823.0,2.590112948109347,KERALA,3031.1,26.8,366.0,2157.6,480.7
Kerala,KOTTAYAM,2006,Autumn,Rice,4149.0,10767.0,2.5950831525668834,KERALA,3420.6,8.6,677.2,2193.8,541.0
Kerala,KOTTAYAM,2006,Summer,Rice,5473.0,14887.0,2.7200803946647176,KERALA,3420.6,8.6,677.2,2193.8,541.0
Kerala,KOTTAYAM,2006,Winter,Rice,4192.0,9896.0,2.3606870229007635,KERALA,3420.6,8.6,677.2,2193.8,541.0
Kerala,KOTTAYAM,2007,Autumn,Rice,2661.0,6894.0,2.5907553551296507,KERALA,3489.6,6.1,338.4,2688.5,456.5
Kerala,KOTTAYAM,2007,Summer,Rice,5989.0,15467.0,2.5825680414092504,KERALA,3489.6,6.1,338.4,2688.5,456.5
Kerala,KOTTAYAM,2007,Winter,Rice,2319.0,6067.0,2.616213885295386,KERALA,3489.6,6.1,338.4,2688.5,456.5
Kerala,KOTTAYAM,2008,Autumn,Rice,3331.0,10065.0,3.021615130591414,KERALA,2524.5,31.1,406.7,1670.9,415.7
Kerala,KOTTAYAM,2008,Summer,Rice,5341.0,16247.0,3.041939711664482,KERALA,2524.5,31.1,406.7,1670.9,415.7
Kerala,KOTTAYAM,2008,Winter,Rice,2279.0,5842.0,2.5634050021939445,KERALA,2524.5,31.1,406.7,1670.9,415.7
Kerala,KOTTAYAM,2009,Autumn,Rice,3940.0,11484.0,2.914720812182741,KERALA,2810.6,4.8,323.1,1958.9,523.8
Kerala,KOTTAYAM,2009,Summer,Rice,8396.0,20295.0,2.417222486898523,KERALA,2810.6,4.8,323.1,1958.9,523.8
Kerala,KOTTAYAM,2009,Winter,Rice,3138.0,7634.0,2.432759719566603,KERALA,2810.6,4.8,323.1,1958.9,523.8
Kerala,KOTTAYAM,2010,Autumn,Rice,5463.56,16064.76,2.940346587206876,KERALA,3131.8,19.6,360.9,1928.0,823.3
Kerala,KOTTAYAM,2010,Summer,Rice,7775.37,21435.58,2.756856586889113,KERALA,3131.8,19.6,360.9,1928.0,823.3
Kerala,KOTTAYAM,2010,Winter,Rice,1536.12,3469.17,2.2583977814233265,KERALA,3131.8,19.6,360.9,1928.0,823.3
Kerala,KOTTAYAM,2011,Autumn,Rice,6810.31,19437.67,2.854153482000085,KERALA,3035.1,66.2,313.5,2209.1,446.3
Kerala,KOTTAYAM,2011,Summer,Rice,11635.88,36177.88,3.1091657872030307,KERALA,3035.1,66.2,313.5,2209.1,446.3
Kerala,KOTTAYAM,2011,Winter,Rice,2964.06,7963.02,2.6865245642800755,KERALA,3035.1,66.2,313.5,2209.1,446.3
Kerala,KOTTAYAM,2012,Autumn,Rice,4360.0,14479.0,3.3208715596330274,KERALA,2151.1,18.3,287.4,1535.6,309.8
Kerala,KOTTAYAM,2012,Summer,Rice,10902.0,29589.0,2.714089157952669,KERALA,2151.1,18.3,287.4,1535.6,309.8
Kerala,KOTTAYAM,2012,Winter,Rice,2309.0,6951.0,3.0103941100043308,KERALA,2151.1,18.3,287.4,1535.6,309.8
Kerala,KOTTAYAM,2013,Autumn,Rice,1106.0,2834.0,2.5623869801084993,KERALA,3255.4,43.9,218.5,2561.2,431.8
Kerala,KOTTAYAM,2013,Summer,Rice,7823.0,25574.0,3.2690783586859262,KERALA,3255.4,43.9,218.5,2561.2,431.8
Kerala,KOTTAYAM,2013,Winter,Rice,6817.0,22321.0,3.2743142144638404,KERALA,3255.4,43.9,218.5,2561.2,431.8
Kerala,KOTTAYAM,2014,Autumn,Rice,5059.0,14354.0,2.8373196283850564,KERALA,3046.4,14.9,364.5,2164.8,502.1
Kerala,KOTTAYAM,2014,Summer,Rice,9346.0,27118.0,2.901562165632356,KERALA,3046.4,14.9,364.5,2164.8,502.1
Kerala,KOTTAYAM,2014,Winter,Rice,2890.0,7921.0,2.7408304498269898,KERALA,3046.4,14.9,364.5,2164.8,502.1
Kerala,KOZHIKODE,1998,Autumn,Rice,921.0,850.0,0.9229098805646037,KERALA,3151.5,8.0,220.8,2263.4,659.3
Kerala,KOZHIKODE,1998,Summer,Rice,953.0,1165.0,1.2224554039874083,KERALA,3151.5,8.0,220.8,2263.4,659.3
Kerala,KOZHIKODE,1998,Winter,Rice,4969.0,5819.0,1.1710605755685248,KERALA,3151.5,8.0,220.8,2263.4,659.3
Kerala,KOZHIKODE,1999,Autumn,Rice,681.0,857.0,1.2584434654919237,KERALA,2914.6,25.5,586.2,1661.9,640.9
Kerala,KOZHIKODE,1999,Summer,Rice,917.0,1540.0,1.6793893129770991,KERALA,2914.6,25.5,586.2,1661.9,640.9
Kerala,KOZHIKODE,1999,Winter,Rice,4897.0,6323.0,1.2911986930773944,KERALA,2914.6,25.5,586.2,1661.9,640.9
Kerala,KOZHIKODE,2000,Autumn,Rice,770.0,980.0,1.2727272727272727,KERALA,2412.6,69.5,242.3,1739.4,361.5
Kerala,KOZHIKODE,2000,Summer,Rice,791.0,1186.0,1.4993678887484196,KERALA,2412.6,69.5,242.3,1739.4,361.5
Kerala,KOZHIKODE,2000,Winter,Rice,5176.0,6879.0,1.329018547140649,KERALA,2412.6,69.5,242.3,1739.4,361.5
Kerala,KOZHIKODE,2001,Autumn,Rice,652.0,748.0,1.147239263803681,KERALA,2931.1,44.7,483.7,1892.0,510.7
Kerala,KOZHIKODE,2001,Summer,Rice,872.0,1483.0,1.7006880733944953,KERALA,2931.1,44.7,483.7,1892.0,510.7
Kerala,KOZHIKODE,2001,Winter,Rice,4878.0,6082.0,1.2468224682246822,KERALA,2931.1,44.7,483.7,1892.0,510.7
Kerala,KOZHIKODE,2002,Autumn,Rice,399.0,581.0,1.456140350877193,KERALA,2507.4,13.3,483.7,1359.0,651.3
Kerala,KOZHIKODE,2002,Summer,Rice,784.0,1401.0,1.7869897959183674,KERALA,2507.4,13.3,483.7,1359.0,651.3
Kerala,KOZHIKODE,2002,Winter,Rice,3902.0,5185.0,1.3288057406458227,KERALA,2507.4,13.3,483.7,1359.0,651.3
Kerala,KOZHIKODE,2003,Autumn,Rice,516.0,710.0,1.375968992248062,KERALA,2394.9,51.6,307.5,1542.6,493.1
Kerala,KOZHIKODE,2003,Summer,Rice,1058.0,1815.0,1.7155009451795842,KERALA,2394.9,51.6,307.5,1542.6,493.1
Kerala,KOZHIKODE,2003,Winter,Rice,3611.0,5054.0,1.3996122957629467,KERALA,2394.9,51.6,307.5,1542.6,493.1
Kerala,KOZHIKODE,2004,Autumn,Rice,431.0,583.0,1.3526682134570767,KERALA,2886.1,10.5,762.0,1669.5,444.0
Kerala,KOZHIKODE,2004,Summer,Rice,644.0,1300.0,2.018633540372671,KERALA,2886.1,10.5,762.0,1669.5,444.0
Kerala,KOZHIKODE,2004,Winter,Rice,3548.0,4844.0,1.3652762119503945,KERALA,2886.1,10.5,762.0,1669.5,444.0
Kerala,KOZHIKODE,2005,Autumn,Rice,353.0,431.0,1.2209631728045325,KERALA,3031.1,26.8,366.0,2157.6,480.7
Kerala,KOZHIKODE,2005,Summer,Rice,684.0,1325.0,1.9371345029239766,KERALA,3031.1,26.8,366.0,2157.6,480.7
Kerala,KOZHIKODE,2005,Winter,Rice,3666.0,4558.0,1.243316966721222,KERALA,3031.1,26.8,366.0,2157.6,480.7
Kerala,KOZHIKODE,2006,Autumn,Rice,295.0,397.0,1.3457627118644069,KERALA,3420.6,8.6,677.2,2193.8,541.0
Kerala,KOZHIKODE,2006,Summer,Rice,571.0,950.0,1.6637478108581436,KERALA,3420.6,8.6,677.2,2193.8,541.0
Kerala,KOZHIKODE,2006,Winter,Rice,3429.0,4745.0,1.383785360163313,KERALA,3420.6,8.6,677.2,2193.8,541.0
Kerala,KOZHIKODE,2007,Autumn,Rice,232.0,264.0,1.1379310344827587,KERALA,3489.6,6.1,338.4,2688.5,456.5
Kerala,KOZHIKODE,2007,Summer,Rice,788.0,1601.0,2.031725888324873,KERALA,3489.6,6.1,338.4,2688.5,456.5
Kerala,KOZHIKODE,2007,Winter,Rice,2780.0,3232.0,1.162589928057554,KERALA,3489.6,6.1,338.4,2688.5,456.5
Kerala,KOZHIKODE,2008,Autumn,Rice,216.0,289.0,1.337962962962963,KERALA,2524.5,31.1,406.7,1670.9,415.7
Kerala,KOZHIKODE,2008,Summer,Rice,678.0,1422.0,2.0973451327433628,KERALA,2524.5,31.1,406.7,1670.9,415.7
Kerala,KOZHIKODE,2008,Winter,Rice,3144.0,3902.0,1.241094147582697,KERALA,2524.5,31.1,406.7,1670.9,415.7
Kerala,KOZHIKODE,2009,Autumn,Rice,173.0,221.0,1.277456647398844,KERALA,2810.6,4.8,323.1,1958.9,523.8
Kerala,KOZHIKODE,2009,Summer,Rice,610.0,1231.0,2.018032786885246,KERALA,2810.6,4.8,323.1,1958.9,523.8
Kerala,KOZHIKODE,2009,Winter,Rice,2494.0,2850.0,1.1427425821972734,KERALA,2810.6,4.8,323.1,1958.9,523.8
Kerala,KOZHIKODE,2010,Autumn,Rice,144.09,182.38,1.2657366923450621,KERALA,3131.8,19.6,360.9,1928.0,823.3
Kerala,KOZHIKODE,2010,Summer,Rice,509.52,1029.51,2.0205487517663685,KERALA,3131.8,19.6,360.9,1928.0,823.3
Kerala,KOZHIKODE,2010,Winter,Rice,2349.43,2601.91,1.1074643636967265,KERALA,3131.8,19.6,360.9,1928.0,823.3
Kerala,KOZHIKODE,2011,Autumn,Rice,115.91,181.9,1.569321024933138,KERALA,3035.1,66.2,313.5,2209.1,446.3
Kerala,KOZHIKODE,2011,Summer,Rice,528.26,1207.71,2.286203763298376,KERALA,3035.1,66.2,313.5,2209.1,446.3
Kerala,KOZHIKODE,2011,Winter,Rice,2276.29,2883.95,1.2669519261605506,KERALA,3035.1,66.2,313.5,2209.1,446.3
Kerala,KOZHIKODE,2012,Autumn,Rice,143.0,204.0,1.4265734265734267,KERALA,2151.1,18.3,287.4,1535.6,309.8
Kerala,KOZHIKODE,2012,Summer,Rice,631.0,1443.0,2.286846275752773,KERALA,2151.1,18.3,287.4,1535.6,309.8
Kerala,KOZHIKODE,2012,Winter,Rice,2737.0,3679.0,1.3441724515893314,KERALA,2151.1,18.3,287.4,1535.6,309.8
Kerala,KOZHIKODE,2013,Autumn,Rice,79.0,120.0,1.518987341772152,KERALA,3255.4,43.9,218.5,2561.2,431.8
Kerala,KOZHIKODE,2013,Summer,Rice,563.0,1437.0,2.552397868561279,KERALA,3255.4,43.9,218.5,2561.2,431.8
Kerala,KOZHIKODE,2013,Winter,Rice,1791.0,2293.0,1.2802903405918482,KERALA,3255.4,43.9,218.5,2561.2,431.8
Kerala,KOZHIKODE,2014,Autumn,Rice,62.0,62.0,1.0,KERALA,3046.4,14.9,364.5,2164.8,502.1
Kerala,KOZHIKODE,2014,Summer,Rice,551.0,1284.0,2.3303085299455537,KERALA,3046.4,14.9,364.5,2164.8,502.1
Kerala,KOZHIKODE,2014,Winter,Rice,1708.0,2077.0,1.2160421545667448,KERALA,3046.4,14.9,364.5,2164.8,502.1
Kerala,MALAPPURAM,1998,Autumn,Rice,6289.0,13044.0,2.0740976307839083,KERALA,3151.5,8.0,220.8,2263.4,659.3
Kerala,MALAPPURAM,1998,Summer,Rice,1882.0,4697.0,2.495749202975558,KERALA,3151.5,8.0,220.8,2263.4,659.3
Kerala,MALAPPURAM,1998,Winter,Rice,15647.0,24600.0,1.572186361602863,KERALA,3151.5,8.0,220.8,2263.4,659.3
Kerala,MALAPPURAM,1999,Autumn,Rice,5844.0,10230.0,1.7505133470225873,KERALA,2914.6,25.5,586.2,1661.9,640.9
Kerala,MALAPPURAM,1999,Summer,Rice,2211.0,6210.0,2.8086838534599727,KERALA,2914.6,25.5,586.2,1661.9,640.9
Kerala,MALAPPURAM,1999,Winter,Rice,15440.0,25677.0,1.663018134715026,KERALA,2914.6,25.5,586.2,1661.9,640.9
Kerala,MALAPPURAM,2000,Autumn,Rice,6952.0,13419.0,1.9302359033371692,KERALA,2412.6,69.5,242.3,1739.4,361.5
Kerala,MALAPPURAM,2000,Summer,Rice,1878.0,4755.0,2.5319488817891376,KERALA,2412.6,69.5,242.3,1739.4,361.5
Kerala,MALAPPURAM,2000,Winter,Rice,14318.0,25623.0,1.7895655817851654,KERALA,2412.6,69.5,242.3,1739.4,361.5
Kerala,MALAPPURAM,2001,Autumn,Rice,6908.0,13313.0,1.9271858714533874,KERALA,2931.1,44.7,483.7,1892.0,510.7
Kerala,MALAPPURAM,2001,Summer,Rice,1723.0,5108.0,2.9645966337782936,KERALA,2931.1,44.7,483.7,1892.0,510.7
Kerala,MALAPPURAM,2001,Winter,Rice,14023.0,25638.0,1.8282821079654852,KERALA,2931.1,44.7,483.7,1892.0,510.7
Kerala,MALAPPURAM,2002,Autumn,Rice,5781.0,11308.0,1.956062964884968,KERALA,2507.4,13.3,483.7,1359.0,651.3
Kerala,MALAPPURAM,2002,Summer,Rice,1637.0,5104.0,3.117898594990837,KERALA,2507.4,13.3,483.7,1359.0,651.3
Kerala,MALAPPURAM,2002,Winter,Rice,12260.0,22569.0,1.8408646003262643,KERALA,2507.4,13.3,483.7,1359.0,651.3
Kerala,MALAPPURAM,2003,Autumn,Rice,5032.0,10792.0,2.1446740858505566,KERALA,2394.9,51.6,307.5,1542.6,493.1
Kerala,MALAPPURAM,2003,Summer,Rice,1686.0,5383.0,3.1927639383155397,KERALA,2394.9,51.6,307.5,1542.6,493.1
Kerala,MALAPPURAM,2003,Winter,Rice,10953.0,20569.0,1.8779329863964211,KERALA,2394.9,51.6,307.5,1542.6,493.1
Kerala,MALAPPURAM,2004,Autumn,Rice,4697.0,9907.0,2.1092186502022567,KERALA,2886.1,10.5,762.0,1669.5,444.0
Kerala,MALAPPURAM,2004,Summer,Rice,1590.0,5396.0,3.3937106918238995,KERALA,2886.1,10.5,762.0,1669.5,444.0
Kerala,MALAPPURAM,2004,Winter,Rice,10462.0,21236.0,2.0298222137258652,KERALA,2886.1,10.5,762.0,1669.5,444.0
Kerala,MALAPPURAM,2005,Autumn,Rice,3605.0,7732.0,2.1447988904299584,KERALA,3031.1,26.8,366.0,2157.6,480.7
Kerala,MALAPPURAM,2005,Summer,Rice,1506.0,4836.0,3.2111553784860556,KERALA,3031.1,26.8,366.0,2157.6,480.7
Kerala,MALAPPURAM,2005,Winter,Rice,9774.0,18809.0,1.9243912420708,KERALA,3031.1,26.8,366.0,2157.6,480.7
Kerala,MALAPPURAM,2006,Autumn,Rice,4782.0,10514.0,2.1986616478460896,KERALA,3420.6,8.6,677.2,2193.8,541.0
Kerala,MALAPPURAM,2006,Summer,Rice,1595.0,5515.0,3.457680250783699,KERALA,3420.6,8.6,677.2,2193.8,541.0
Kerala,MALAPPURAM,2006,Winter,Rice,8732.0,17094.0,1.9576271186440677,KERALA,3420.6,8.6,677.2,2193.8,541.0
Kerala,MALAPPURAM,2007,Autumn,Rice,1583.0,2881.0,1.8199620972836386,KERALA,3489.6,6.1,338.4,2688.5,456.5
Kerala,MALAPPURAM,2007,Summer,Rice,1528.0,5268.0,3.4476439790575917,KERALA,3489.6,6.1,338.4,2688.5,456.5
Kerala,MALAPPURAM,2007,Winter,Rice,6385.0,13599.0,2.129835552075176,KERALA,3489.6,6.1,338.4,2688.5,456.5
Kerala,MALAPPURAM,2008,Autumn,Rice,1744.0,3819.0,2.1897935779816513,KERALA,2524.5,31.1,406.7,1670.9,415.7
Kerala,MALAPPURAM,2008,Summer,Rice,1521.0,4742.0,3.1176857330703482,KERALA,2524.5,31.1,406.7,1670.9,415.7
Kerala,MALAPPURAM,2008,Winter,Rice,7748.0,14704.0,1.8977800722767166,KERALA,2524.5,31.1,406.7,1670.9,415.7
Kerala,MALAPPURAM,2009,Autumn,Rice,1187.0,2343.0,1.9738837405223253,KERALA,2810.6,4.8,323.1,1958.9,523.8
Kerala,MALAPPURAM,2009,Summer,Rice,1295.0,4281.0,3.3057915057915057,KERALA,2810.6,4.8,323.1,1958.9,523.8
Kerala,MALAPPURAM,2009,Winter,Rice,6356.0,13269.0,2.08763373190686,KERALA,2810.6,4.8,323.1,1958.9,523.8
Kerala,MALAPPURAM,2010,Autumn,Rice,1088.27,2296.7,2.1104137759930897,KERALA,3131.8,19.6,360.9,1928.0,823.3
Kerala,MALAPPURAM,2010,Summer,Rice,1770.44,5946.44,3.3587356815254963,KERALA,3131.8,19.6,360.9,1928.0,823.3
Kerala,MALAPPURAM,2010,Winter,Rice,6090.74,12826.27,2.1058639836867115,KERALA,3131.8,19.6,360.9,1928.0,823.3
Kerala,MALAPPURAM,2011,Autumn,Rice,766.64,1588.67,2.072250339142231,KERALA,3035.1,66.2,313.5,2209.1,446.3
Kerala,MALAPPURAM,2011,Summer,Rice,1620.08,5845.58,3.6082045331094763,KERALA,3035.1,66.2,313.5,2209.1,446.3
Kerala,MALAPPURAM,2011,Winter,Rice,5140.8,11142.31,2.1674272486772486,KERALA,3035.1,66.2,313.5,2209.1,446.3
Kerala,MALAPPURAM,2012,Autumn,Rice,493.0,1074.0,2.178498985801217,KERALA,2151.1,18.3,287.4,1535.6,309.8
Kerala,MALAPPURAM,2012,Summer,Rice,1458.0,5115.0,3.5082304526748973,KERALA,2151.1,18.3,287.4,1535.6,309.8
Kerala,MALAPPURAM,2012,Winter,Rice,4723.0,9188.0,1.9453737031547744,KERALA,2151.1,18.3,287.4,1535.6,309.8
Kerala,MALAPPURAM,2013,Autumn,Rice,121.0,272.0,2.2479338842975207,KERALA,3255.4,43.9,218.5,2561.2,431.8
Kerala,MALAPPURAM,2013,Summer,Rice,1798.0,6624.0,3.6840934371523915,KERALA,3255.4,43.9,218.5,2561.2,431.8
Kerala,MALAPPURAM,2013,Winter,Rice,5630.0,12813.0,2.2758436944937834,KERALA,3255.4,43.9,218.5,2561.2,431.8
Kerala,MALAPPURAM,2014,Autumn,Rice,494.0,1020.0,2.064777327935223,KERALA,3046.4,14.9,364.5,2164.8,502.1
Kerala,MALAPPURAM,2014,Summer,Rice,1940.0,7577.0,3.9056701030927834,KERALA,3046.4,14.9,364.5,2164.8,502.1
Kerala,MALAPPURAM,2014,Winter,Rice,5968.0,13682.0,2.2925603217158175,KERALA,3046.4,14.9,364.5,2164.8,502.1
Kerala,PALAKKAD,1998,Autumn,Rice,45915.0,98955.0,2.1551780463900685,KERALA,3151.5,8.0,220.8,2263.4,659.3
Kerala,PALAKKAD,1998,Summer,Rice,5822.0,15619.0,2.6827550669872897,KERALA,3151.5,8.0,220.8,2263.4,659.3
Kerala,PALAKKAD,1998,Winter,Rice,55730.0,123214.0,2.210909743405706,KERALA,3151.5,8.0,220.8,2263.4,659.3
Kerala,PALAKKAD,1999,Autumn,Rice,51685.0,106137.0,2.053535842120538,KERALA,2914.6,25.5,586.2,1661.9,640.9
Kerala,PALAKKAD,1999,Summer,Rice,7289.0,21482.0,2.9471806832212923,KERALA,2914.6,25.5,586.2,1661.9,640.9
Kerala,PALAKKAD,1999,Winter,Rice,50730.0,123292.0,2.4303567908535384,KERALA,2914.6,25.5,586.2,1661.9,640.9
Kerala,PALAKKAD,2000,Autumn,Rice,58580.0,125079.0,2.1351826561966543,KERALA,2412.6,69.5,242.3,1739.4,361.5
Kerala,PALAKKAD,2000,Summer,Rice,7600.0,24496.0,3.223157894736842,KERALA,2412.6,69.5,242.3,1739.4,361.5
Kerala,PALAKKAD,2000,Winter,Rice,52521.0,112598.0,2.143866263018602,KERALA,2412.6,69.5,242.3,1739.4,361.5
Kerala,PALAKKAD,2001,Autumn,Rice,57462.0,129463.0,2.25301938672514,KERALA,2931.1,44.7,483.7,1892.0,510.7
Kerala,PALAKKAD,2001,Summer,Rice,7338.0,20493.0,2.7927228127555193,KERALA,2931.1,44.7,483.7,1892.0,510.7
Kerala,PALAKKAD,2001,Winter,Rice,51104.0,119346.0,2.335355353788353,KERALA,2931.1,44.7,483.7,1892.0,510.7
Kerala,PALAKKAD,2002,Autumn,Rice,57583.0,117326.0,2.0375110709758086,KERALA,2507.4,13.3,483.7,1359.0,651.3
Kerala,PALAKKAD,2002,Summer,Rice,5124.0,14371.0,2.8046448087431695,KERALA,2507.4,13.3,483.7,1359.0,651.3
Kerala,PALAKKAD,2002,Winter,Rice,53203.0,112229.0,2.1094487152980097,KERALA,2507.4,13.3,483.7,1359.0,651.3
Kerala,PALAKKAD,2003,Autumn,Rice,52811.0,114479.0,2.167711272272822,KERALA,2394.9,51.6,307.5,1542.6,493.1
Kerala,PALAKKAD,2003,Summer,Rice,3967.0,6551.0,1.6513738341315856,KERALA,2394.9,51.6,307.5,1542.6,493.1
Kerala,PALAKKAD,2003,Winter,Rice,48353.0,68413.0,1.4148656753458937,KERALA,2394.9,51.6,307.5,1542.6,493.1
Kerala,PALAKKAD,2004,Autumn,Rice,54409.0,126966.0,2.3335477586428715,KERALA,2886.1,10.5,762.0,1669.5,444.0
